description,fee_type,html_url,id,label,level,name,online_type,picture_url,purchase_seconds_info,students_count
本实验我们将快速浏览R中的多种数学、统计和字符处理函数。为了让这一部分的内容相互关联，再通过引入一个能够使用这些函数解决的数据处理问题。在讲解过这些函数以后，为这个数据处理问题提供一个可能的解决方案。最后讲解如何自己编写函数来完成数据处理和分析任务。本实验源自图灵教育的《R语言实战（第2版）》第5章，感谢图灵教育授权实验楼发布。,free,/courses/867,867,,2,R 语言高级数据管理,online_public,https://dn-simplecloud.shiyanlou.com/1499739741848.png,,1329
一个经典的数据架构中，Hadoop 是处理复杂数据流的核心。数据往往是从许多分散的系统中收集而来，并导入 Hadoop 分布式文件系统（HDFS）中，通过 MapReduce 或者其他基于 MapReduce 封装的语言进行处理。本课程的重点将关注 HDFS 数据的导入与导出，包含与本地文件系统、关系数据库、NoSQL 数据库、分布式数据库以及其他 Hadoop 集群之间数据的互相导入导出。,free,/courses/832,832,,2,Hadoop 数据导入与导出,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594657171_【832】-【Hadoop分布式文件系统——导入和导出数据】.png,,3807
我们知道网站用户访问流量是不间断的，基于网站的访问日志，即 Web log 分析是典型的流式实时计算应用场景。比如百度统计，它可以做流量分析、来源分析、网站分析、转化分析。另外还有特定场景分析，比如安全分析，用来识别 CC 攻击、 SQL 注入分析、脱库等。在本课程中，我们将基于 Spark Streaming 流式计算框架，简单地实现一个类似于百度分析的系统。本课程源自图灵教育的《Spark 最佳实践》第6章第3节，感谢图灵教育授权实验楼发布。,free,/courses/812,812,,2,Python 实现流式日志分析系统,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594598100_【812】-【流式实时日志分析系统——《Spark最佳实践》】.png,,4746
决策树是一种被广泛使用的分类算法，本节课将介绍如何用 Spark 预测森林植被。相比贝叶斯算法，决策树的优势在于构造过程不需要任何领域知识或参数设置，在实际应用中，对于探测式的知识发现决策树也更加适用。,member,/courses/845,845,,2,Spark 决策树预测森林植被,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594950847_【845】-【使用决策树算法预测森林植被】.png,,529
无论是PC端的网站还是移动端的APP，验证码的使用已经是账户登录的标配了。本课程我们为大家讲解使用PHP如何去制作自己的验证码。实验1将对于验证码的原理的讲解和实现。实验2会使用已封装的验证码在实例中进行校验。,free,/courses/986,986,,2,PHP 实现网站验证码,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594779350_【986】-【PHP实现验证码制作】.png,,1224
介绍如何使用 tidyr package 整理/重塑数据（tidy/reshape data），以及如何使用 dplyr package 进行数据转换（data transformation），属于数据分析的基础课程。,member,/courses/982,982,,2,R 语言数据整理与转换,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594769295_【982】-【数据整理与转换：tidyr和dplyr应用】.png,,214
K-means 算法是集简单和经典于一身的基于距离的聚类算法，采用距离作为相似性的评价指标，即认为两个对象的距离越近，其相似度就越大。本节课主要讲解 K-means 算法，并给出个聚类足球比赛案例。,member,/courses/846,846,,2,K 均值聚类评估足球比赛,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594731431_【846】-【Kmeans聚类算法评估足球比赛】.png,,833
错别字一直是挺影响读者体验的东西。蓝桥云课作为以文档为基础的教育网站，已经由用户纠正了很多文档中的错别字。这次我们希望上线一个错别字高亮系统，输入我们的 MarkDown 文档，输出一个高亮过疑似错别字的HTML文件。,member,/courses/828,828,,2,Python 实现中文错别字高亮系统,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594609393_【828】-【Python实现中文错别字高亮系统】.png,,1241
本课程将使用 Scoket 来模拟用户浏览商品产生实时数据，并使用 Spark Streaming 构建实时数据处理系统。,member,/courses/783,783,,2,Spark 流式计算商品关注度,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594574897_【783】-【Spark流式计算电商商品关注度】.png,,926
本课将介绍 json 和一些常见的 json 库，并用 C++ 编写一个 json 生成器，生成 json 数据，并学习编写测试用例。,member,/courses/689,689,,2,C++ 实现 JSON 生成器,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594209657_【689】-【c++编写json生成器】.png,,1229
在这个人人自拍的年代，每个人的智能手机中至少都装了一款美颜相机或者美图软件，而这些软件实现美图功能又主要是靠滤镜来实现的。而这门课程将带领大家使用 Python 编写一个简单的滤镜程序。,member,/courses/688,688,,2,Python 实现简单滤镜效果,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594197176_【688】-【Python实现简单滤镜】.png,,1152
RTTI 是运行时类型识别的英文缩写，C++ 本身提供了运行时类型检查的运算符 dynamic_cast 和 typeid，然而 dynamic_cast 的效率其实并不理想，需要牺牲一定性能。本项目将手动实现一个高性能 RTTI 库。,member,/courses/658,658,,2,C++ 实现高性能 RTTI 库,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594065101_【658】-【C++实现高性能RTTI库】.png,,652
本课程使用 ThinkPHP 开发一个简易的后台权限管理系统，了解权限的分配与管理，实现用户的权限管理操作。具有一定的通用性。,member,/courses/656,656,,2,ThinkPHP 开发后台权限管理系统,online_public,https://dn-simplecloud.shiyanlou.com/course/1542593763958_【656】-【ThinkPHP5开发后台权限管理系统】.png,,1047
裁剪图片时，需要尽可能保留下图片中最关键或最重要的信息。在本课程里我们将学习如何使用 Python3 智能的裁切图片。,member,/courses/655,655,,2,Python 实现智能裁切图片,online_public,https://dn-simplecloud.shiyanlou.com/course/1542593471262_【655】-【Python3智能裁切图片】.png,,1506
本课程将通过一个航班数据分析实例来学习 Spark 综合技巧和数据可视化技术。在航班数据分析实验中，可以学习到如何使用 OpenRefine 进行简单的数据清洗，以及如何通过 Spark 提供的 DataFrame、 SQL 和机器学习框架等工具，对航班起降的记录数据进行分析，尝试找出造成航班延误的原因，以及对航班延误情况进行预测。在数据可视化实验中，可以学习到 D3.js 中的数据读取、插值、元素选取、属性设置等 API 的用法。,member,/courses/610,610,,2,Spark 和 D3.js 分析航班大数据,online_public,https://dn-simplecloud.shiyanlou.com/course/1542593111354_【610】-【使用Spark和D3.js分析航班大数据】.png,,1511
在本课程中，我们将实现一个简单的图形界面聊天系统。我们可以通过图形客户端登录聊天室，并与其他成员进行聊天。,free,/courses/970,970,,2,Python 实现文字聊天室,online_public,https://dn-simplecloud.shiyanlou.com/1517285864683.png,,15077
我们将学习如何使用 Python 创建照片马赛克。我们将目标图像划分成较小图像的网格，并用适当的图像替换网格中的每一小块，创建原始图像的照片马赛克。,free,/courses/1041,1041,,2,Python 创建马赛克照片,online_public,https://dn-simplecloud.shiyanlou.com/1520416798615.png,,4939
大部分关于图像的教程都是使用OpenCV等图像处理库来进行图像处理操作，为了帮助读者对图像处理原理有更加深刻的了解，本课程使用Numpy从矩阵层面完成二值图像和灰度图像图像的形态学处理（腐蚀、膨胀、开、闭），操作。,member,/courses/1131,1131,,2,Python 实现图像形态学处理,online_public,https://dn-simplecloud.shiyanlou.com/course/1532419997864_【1131】-【Python从零实现图像形态学处理】.png,,743
本实验是在 ubuntu 系统环境下搭建一个简易的 DNS 服务器，你可以通过它来管理局域网的 ip 地址，更加方便理解和记忆。通过构建私有 DNS 服务器，来学习 linux 的运维管理， 并从中了解到一些关于的DNS小知识。 本课程适合有 Linux 基础，想学习运维或者网络开发方向的同学，可以学习本课程入门。,member,/courses/601,601,,2,Linux 搭建及配置 DNS 服务器,online_public,https://dn-simplecloud.shiyanlou.com/1470385793580.png,,1875
本项目课中，我们将基于 Tornado 框架实现一个简单的异步 Redis 客户端，通过该客户端我们可以设置和读取 Redis 中的数据。其中涉及设置 virtualenv 环境，网络开发，Socket，Redis协议，Tornado框架。,member,/courses/518,518,,2,Python 实现 Redis 异步客户端,online_public,https://dn-simplecloud.shiyanlou.com/1458285524322.png,,1580
本课程源自图灵社区的 《Python数据分析实战》 书籍第 11 章，感谢图灵教育授权实验楼发布。 实验使通过构建SVC分类器， 对mnist手写字数据集进行分类。,free,/courses/1137,1137,,2,支持向量机实现手写字符识别,online_public,https://dn-simplecloud.shiyanlou.com/course/1533273127721_【1137】-【SVC分类器识别手写字体】.png,,1933
"本课程源自图灵社区的 《Python数据挖掘入门与实践》 书籍第 8 章，感谢图灵教育授权实验楼发布。
实验讲解了神经网络的概念，以及由多层感知机神经网络构建分类器，并利用此分类器对识别验证码图片中的英文单词，将其输出为字符串。",free,/courses/1133,1133,,2,人工神经网络破解验证码,online_public,https://dn-simplecloud.shiyanlou.com/course/1532509275237_【1133】-【用神经网络破解验证码】(1).png,,2256
在本课程中，我们将会制作各种各样的键盘打字练习软件，本实验所编写的程序都比较简单，但它们能加深你对计算机应用程序的理解。,free,/courses/1105,1105,,2,C 语言实现打字练习软件,online_public,https://dn-simplecloud.shiyanlou.com/course/1526624721268_【1105】-【用C编写打字练习软件】.png,,4381
本课程主要是利用 Python 的第三方库 PIL、numpy 等实现数百张照片的拼接和拼接之后的照片与另外一张照片混合。完成项目后能对 PIL、numpy 等第三方库有个简单的认识。,member,/courses/308,308,,2,Python 实现图片拼接与混合,online_public,https://dn-simplecloud.shiyanlou.com/1524903824434.png,,2263
"Flume 可以从多个数据源获取数据，把这些数据传给远程主机（可能是一对多或流水线模型
中的多个目标），再把它们传给多个目的端。尽管 Flume 提供了开发自定义数据源和数据目的端的编程 API，但它原本就支持许多常见的场景。本课程源自图灵教育的《Hadoop基础教程》第10章，感谢图灵教育授权实验楼发布。",free,/courses/801,801,,2,Hadoop Flume 收集数据实战,online_public,https://dn-simplecloud.shiyanlou.com/1517282844826.png,,2676
本实验将会讨论数据科学中的无监督挖掘技术，先精心探讨了基于距离方法，核方法等内容，接着会对聚类与异常点检测技术进行详细讨论。,free,/courses/1078,1078,,2,Python 实现无监督挖掘技术,online_public,https://dn-simplecloud.shiyanlou.com/1523944126386.png,,2230
本实验的项目是一个简单的文件共享应用程序，我们将使用的主要技术是 `XML-RPC`，这是一种远程调用过程（函数）的协议。,free,/courses/1082,1082,,2,Python 使用 XML-RPC 共享文件,online_public,https://dn-simplecloud.shiyanlou.com/1523944303750.png,,914
本课程使用C++实现一个具备服务端和客户端的即时通信聊天室，涉及网络编程，C++面向对象程序设计等知识。,member,/courses/1051,1051,,2,C++ 实现即时通信软件,online_public,https://dn-simplecloud.shiyanlou.com/1521537842624.png,,2246
